INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2009Q3,105,62,1,1.38,,,,,,,,,,,,,,,,,,,,
2009Q3,106,60,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q3,107,,,,,,,,,,,,,,,,,,,,,,,
2009Q3,108,60,1.25,1.39,,,,,,,,,,,,,,,,,,,,
2009Q4,1,55,1,1.28,,,,,,,,,,,,,,,,,,,,
2009Q4,7,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,8,70,1,1.45,,,,,,,,,,,,,,,,,,,,
2009Q4,14,65,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,15,70,,,,,,,,,,,,,,,,,,,,,,
2009Q4,16,63,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,19,,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,20,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,22,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,23,69,1,1.22,,,,,,,,,,,,,,,,,,,,
2009Q4,24,70,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,29,62,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,30,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,31,75,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,32,65,.75,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,35,,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,36,70,.75,,,,,,,,,,,,,,,,,,,,,
2009Q4,37,70,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,38,70,1,1.45,,,,,,,,,,,,,,,,,,,,
2009Q4,39,65.33,1,1.33,,,,,,,,,,,,,,,,,,,,
2009Q4,40,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,41,70,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,42,68,1,1.41,,,,,,,,,,,,,,,,,,,,
2009Q4,47,62.957995,1,1.46,,,,,,,,,,,,,,,,,,,,
2009Q4,48,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,52,70,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,54,,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,57,70,1,1.41,,,,,,,,,,,,,,,,,,,,
2009Q4,63,,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,70,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,72,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,73,40,.75,1.3,,,,,,,,,,,,,,,,,,,,
2009Q4,80,66,1.14,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,82,67,1,1.5,,,,,,,,,,,,,,,,,,,,
2009Q4,84,59,1,1.41,,,,,,,,,,,,,,,,,,,,
2009Q4,85,56.3,.75,1.25,,,,,,,,,,,,,,,,,,,,
2009Q4,88,60,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,89,68.7,1,1.31,,,,,,,,,,,,,,,,,,,,
2009Q4,90,70,1,1.45,,,,,,,,,,,,,,,,,,,,
2009Q4,93,65,1,1.38,,,,,,,,,,,,,,,,,,,,
2009Q4,94,60,1,1.32,,,,,,,,,,,,,,,,,,,,
2009Q4,95,67,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,96,65,1,1.24,,,,,,,,,,,,,,,,,,,,
2009Q4,97,64,1,1.38,,,,,,,,,,,,,,,,,,,,
2009Q4,98,62.5,1,,,,,,,,,,,,,,,,,,,,,
2009Q4,99,68,1,1.42,,,,,,,,,,,,,,,,,,,,
2009Q4,101,70,1,1.3333,,,,,,,,,,,,,,,,,,,,
2009Q4,103,60,1,1.4,,,,,,,,,,,,,,,,,,,,
2009Q4,104,66,1,1.41,,,,,,,,,,,,,,,,,,,,
2009Q4,105,65,1,1.344,,,,,,,,,,,,,,,,,,,,
2009Q4,106,62,1,1.35,,,,,,,,,,,,,,,,,,,,
2009Q4,107,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,108,65,1.25,1.39,,,,,,,,,,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,,,,,,,,,,
2010,7,,,,1.7,,,,,,,,,,,,,,,,,,,
2010,8,,,,1.3,,,,,,,,,,,,,,,,,,,
2010,14,,,,,,,,,,,,,,,,,,,,,,,
2010,15,,,,,,,,,,,,,,,,,,,,,,,
2010,16,,,,1.9,,,,,,,,,,,,,,,,,,,
2010,19,,,,1.2,,,,,,,,,,,,,,,,,,,
2010,20,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,22,,,,1.2,,,,,,,,,,,,,,,,,,,
2010,23,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,24,,,,1,,,,,,,,,,,,,,,,,,,
2010,29,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,30,,,,,,,,,,,,,,,,,,,,,,,
2010,31,,,,,,,,,,,,,,,,,,,,,,,
2010,32,,,,.8,,,,,,,,,,,,,,,,,,,
2010,33,,,,,,,,,,,,,,,,,,,,,,,
2010,35,,,,,,,,,,,,,,,,,,,,,,,
2010,36,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,37,,,,,,,,,,,,,,,,,,,,,,,
2010,38,,,,1,,,,,,,,,,,,,,,,,,,
2010,39,,,,1.9,,,,,,,,,,,,,,,,,,,
2010,40,,,,,,,,,,,,,,,,,,,,,,,
2010,41,,,,,,,,,,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,,,,,,,,,,
2010,47,,,,1,,,,,,,,,,,,,,,,,,,
2010,48,,,,,,,,,,,,,,,,,,,,,,,
2010,52,,,,.3,,,,,,,,,,,,,,,,,,,
2010,54,,,,,,,,,,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,,,,,,,,,,
2010,63,,,,.8,,,,,,,,,,,,,,,,,,,
2010,70,,,,2.3,,,,,,,,,,,,,,,,,,,
2010,72,,,,,,,,,,,,,,,,,,,,,,,
2010,73,,,,1.25,,,,,,,,,,,,,,,,,,,
2010,80,,,,2.6,,,,,,,,,,,,,,,,,,,
2010,82,,,,,,,,,,,,,,,,,,,,,,,
2010,84,,,,1.7,,,,,,,,,,,,,,,,,,,
2010,85,,,,,,,,,,,,,,,,,,,,,,,
2010,88,,,,2.4,,,,,,,,,,,,,,,,,,,
2010,89,,,,,,,,,,,,,,,,,,,,,,,
2010,90,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,93,,,,2,,,,,,,,,,,,,,,,,,,
2010,94,,,,.2,,,,,,,,,,,,,,,,,,,
2010,95,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,96,,,,,,,,,,,,,,,,,,,,,,,
2010,97,,,,,,,,,,,,,,,,,,,,,,,
2010,98,,,,1,,,,,,,,,,,,,,,,,,,
2010,99,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,101,,,,,,,,,,,,,,,,,,,,,,,
2010,103,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,104,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,105,,,,1.1,,,,,,,,,,,,,,,,,,,
2010,106,,,,3,,,,,,,,,,,,,,,,,,,
2010,107,,,,,,,,,,,,,,,,,,,,,,,
2010,108,,,,2.7,,,,,,,,,,,,,,,,,,,
2010Q1,1,55,1.5,1.28,,,,,,,,,,,,,,,,,,,,
2010Q1,7,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,8,75,1,1.48,,,,,,,,,,,,,,,,,,,,
2010Q1,14,65,1,,,,,,,,,,,,,,,,,,,,,
2010Q1,15,70,,,,,,,,,,,,,,,,,,,,,,
2010Q1,16,65,1,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,19,,1,,,,,,,,,,,,,,,,,,,,,
2010Q1,20,75,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,22,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,23,70,1,1.18,,,,,,,,,,,,,,,,,,,,
2010Q1,24,70,1.17,1.267,,,,,,,,,,,,,,,,,,,,
2010Q1,29,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,30,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,31,80,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q1,32,65,.75,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,36,76,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q1,37,80,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,38,70,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q1,39,66,1,1.3633,,,,,,,,,,,,,,,,,,,,
2010Q1,40,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,41,73,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,42,70,1,1.41,,,,,,,,,,,,,,,,,,,,
2010Q1,47,64.846735,1,1.47,,,,,,,,,,,,,,,,,,,,
2010Q1,48,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,52,73,1,1.26,,,,,,,,,,,,,,,,,,,,
2010Q1,54,,1,,,,,,,,,,,,,,,,,,,,,
2010Q1,57,75,1,1.43,,,,,,,,,,,,,,,,,,,,
2010Q1,63,,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q1,70,70,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,72,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,73,40,.75,1.1,,,,,,,,,,,,,,,,,,,,
2010Q1,80,66,1.34,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,82,67,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q1,84,61,1,1.43,,,,,,,,,,,,,,,,,,,,
2010Q1,85,62.4,.5,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,88,61,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,89,71.7,1,1.29,,,,,,,,,,,,,,,,,,,,
2010Q1,90,75,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q1,93,70,1,1.38,,,,,,,,,,,,,,,,,,,,
2010Q1,94,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,95,69,1,1.38,,,,,,,,,,,,,,,,,,,,
2010Q1,96,65,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q1,97,67,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,98,60,1,,,,,,,,,,,,,,,,,,,,,
2010Q1,99,72,1,1.44,,,,,,,,,,,,,,,,,,,,
2010Q1,101,72,1,1.2987,,,,,,,,,,,,,,,,,,,,
2010Q1,103,60,1.5,1.42,,,,,,,,,,,,,,,,,,,,
2010Q1,104,70,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q1,105,70,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q1,106,64,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,107,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,108,68,1.5,1.39,,,,,,,,,,,,,,,,,,,,
2010Q2,1,55,2,1.28,,,,,,,,,,,,,,,,,,,,
2010Q2,7,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,8,81,1,1.51,,,,,,,,,,,,,,,,,,,,
2010Q2,14,70,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q2,15,75,,,,,,,,,,,,,,,,,,,,,,
2010Q2,16,66,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,19,,1,,,,,,,,,,,,,,,,,,,,,
2010Q2,20,80,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,22,75,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,23,73,1,1.15,,,,,,,,,,,,,,,,,,,,
2010Q2,24,70,1.5,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,29,65,1.25,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,30,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,31,80,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q2,32,65,.75,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,36,76,1.75,,,,,,,,,,,,,,,,,,,,,
2010Q2,37,85,1.5,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,38,70,1,1.43,,,,,,,,,,,,,,,,,,,,
2010Q2,39,66.33,1,1.39,,,,,,,,,,,,,,,,,,,,
2010Q2,40,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,41,75,1.5,1.33,,,,,,,,,,,,,,,,,,,,
2010Q2,42,70,1,1.42,,,,,,,,,,,,,,,,,,,,
2010Q2,47,60.95593,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,48,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,52,75,1,1.22,,,,,,,,,,,,,,,,,,,,
2010Q2,54,,1,,,,,,,,,,,,,,,,,,,,,
2010Q2,57,72,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q2,63,,1,1.27,,,,,,,,,,,,,,,,,,,,
2010Q2,70,65,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,72,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,73,50,.75,1.1,,,,,,,,,,,,,,,,,,,,
2010Q2,80,67,1.62,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,82,67,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,84,62,1,1.44,,,,,,,,,,,,,,,,,,,,
2010Q2,85,64.16,.5,1.175,,,,,,,,,,,,,,,,,,,,
2010Q2,88,67,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q2,89,72.7,1.1,1.27,,,,,,,,,,,,,,,,,,,,
2010Q2,90,75,1,1.48,,,,,,,,,,,,,,,,,,,,
2010Q2,93,70,1,1.38,,,,,,,,,,,,,,,,,,,,
2010Q2,94,60,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,95,71,1,1.36,,,,,,,,,,,,,,,,,,,,
2010Q2,96,65,1,1.36,,,,,,,,,,,,,,,,,,,,
2010Q2,97,72,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q2,98,60,1,,,,,,,,,,,,,,,,,,,,,
2010Q2,99,75,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q2,101,75,1,1.282051,,,,,,,,,,,,,,,,,,,,
2010Q2,103,60,1.75,1.45,,,,,,,,,,,,,,,,,,,,
2010Q2,104,68.95,1,1.45,,,,,,,,,,,,,,,,,,,,
2010Q2,105,72,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,106,66,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q2,107,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,108,70,1.75,1.39,,,,,,,,,,,,,,,,,,,,
2010Q3,1,55,2,1.28,,,,,,,,,,,,,,,,,,,,
2010Q3,7,65,1.3,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,8,87,1,1.51,,,,,,,,,,,,,,,,,,,,
2010Q3,14,75,1.75,,,,,,,,,,,,,,,,,,,,,
2010Q3,15,75,,,,,,,,,,,,,,,,,,,,,,
2010Q3,16,68,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,19,,1,,,,,,,,,,,,,,,,,,,,,
2010Q3,20,80,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,22,75,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,23,75,1,1.15,,,,,,,,,,,,,,,,,,,,
2010Q3,24,75.3,2,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,29,67,1.25,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,30,70,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,31,90,1.75,,,,,,,,,,,,,,,,,,,,,
2010Q3,32,65,.75,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,36,80,2,,,,,,,,,,,,,,,,,,,,,
2010Q3,37,85,1.75,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,38,70,1,1.42,,,,,,,,,,,,,,,,,,,,
2010Q3,39,68.667,1,1.40833,,,,,,,,,,,,,,,,,,,,
2010Q3,40,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,41,75,1.5,1.3,,,,,,,,,,,,,,,,,,,,
2010Q3,42,70,1.1,1.42,,,,,,,,,,,,,,,,,,,,
2010Q3,47,62.78461,1,1.51,,,,,,,,,,,,,,,,,,,,
2010Q3,48,50,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,52,76,1,1.27,,,,,,,,,,,,,,,,,,,,
2010Q3,54,,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q3,57,74,1.25,1.47,,,,,,,,,,,,,,,,,,,,
2010Q3,63,,1,1.26,,,,,,,,,,,,,,,,,,,,
2010Q3,70,70,1,1.2,,,,,,,,,,,,,,,,,,,,
2010Q3,72,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,73,,.75,,,,,,,,,,,,,,,,,,,,,
2010Q3,80,68,1.89,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,82,67,1.25,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,84,63,1,1.46,,,,,,,,,,,,,,,,,,,,
2010Q3,85,66.01,.5,1.175,,,,,,,,,,,,,,,,,,,,
2010Q3,88,74,1,1.29,,,,,,,,,,,,,,,,,,,,
2010Q3,89,73.3,1.4,1.27,,,,,,,,,,,,,,,,,,,,
2010Q3,90,75,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,93,70,1,1.33,,,,,,,,,,,,,,,,,,,,
2010Q3,94,65,1,1.2,,,,,,,,,,,,,,,,,,,,
2010Q3,95,72,1.25,1.35,,,,,,,,,,,,,,,,,,,,
2010Q3,96,65,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,97,79,1.5,1.26,,,,,,,,,,,,,,,,,,,,
2010Q3,98,60,1.5,,,,,,,,,,,,,,,,,,,,,
2010Q3,99,80,1.25,1.4,,,,,,,,,,,,,,,,,,,,
2010Q3,101,75,1.25,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,103,65,2,1.47,,,,,,,,,,,,,,,,,,,,
2010Q3,104,90,1.25,1.47,,,,,,,,,,,,,,,,,,,,
2010Q3,105,75,1.5,1.28,,,,,,,,,,,,,,,,,,,,
2010Q3,106,68,1.25,1.35,,,,,,,,,,,,,,,,,,,,
2010Q3,107,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,108,72,2,1.39,,,,,,,,,,,,,,,,,,,,
2011,1,,,,,,,,,,,,,,,,,,,,,,,
2011,7,,,,2,,,,,,,,,,,,,,,,,,,
2011,8,,,,1.6,,,,,,,,,,,,,,,,,,,
2011,14,,,,,,,,,,,,,,,,,,,,,,,
2011,15,,,,,,,,,,,,,,,,,,,,,,,
2011,16,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,19,,,,2.2,,,,,,,,,,,,,,,,,,,
2011,20,,,,2,,,,,,,,,,,,,,,,,,,
2011,22,,,,2,,,,,,,,,,,,,,,,,,,
2011,23,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,24,,,,2,,,,,,,,,,,,,,,,,,,
2011,29,,,,1.5,,,,,,,,,,,,,,,,,,,
2011,30,,,,,,,,,,,,,,,,,,,,,,,
2011,31,,,,,,,,,,,,,,,,,,,,,,,
2011,32,,,,,,,,,,,,,,,,,,,,,,,
2011,33,,,,,,,,,,,,,,,,,,,,,,,
2011,35,,,,,,,,,,,,,,,,,,,,,,,
2011,36,,,,2,,,,,,,,,,,,,,,,,,,
2011,37,,,,,,,,,,,,,,,,,,,,,,,
2011,38,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,39,,,,2.2,,,,,,,,,,,,,,,,,,,
2011,40,,,,,,,,,,,,,,,,,,,,,,,
2011,41,,,,,,,,,,,,,,,,,,,,,,,
2011,42,,,,,,,,,,,,,,,,,,,,,,,
2011,47,,,,.8,,,,,,,,,,,,,,,,,,,
2011,48,,,,,,,,,,,,,,,,,,,,,,,
2011,52,,,,-.2,,,,,,,,,,,,,,,,,,,
2011,54,,,,,,,,,,,,,,,,,,,,,,,
2011,57,,,,,,,,,,,,,,,,,,,,,,,
2011,63,,,,1.3,,,,,,,,,,,,,,,,,,,
2011,70,,,,2.2,,,,,,,,,,,,,,,,,,,
2011,72,,,,,,,,,,,,,,,,,,,,,,,
2011,73,,,,1.25,,,,,,,,,,,,,,,,,,,
2011,80,,,,,,,,,,,,,,,,,,,,,,,
2011,82,,,,,,,,,,,,,,,,,,,,,,,
2011,84,,,,2.2,,,,,,,,,,,,,,,,,,,
2011,85,,,,,,,,,,,,,,,,,,,,,,,
2011,88,,,,2,,,,,,,,,,,,,,,,,,,
2011,89,,,,,,,,,,,,,,,,,,,,,,,
2011,90,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,93,,,,2.5,,,,,,,,,,,,,,,,,,,
2011,94,,,,.5,,,,,,,,,,,,,,,,,,,
2011,95,,,,2,,,,,,,,,,,,,,,,,,,
2011,96,,,,,,,,,,,,,,,,,,,,,,,
2011,97,,,,,,,,,,,,,,,,,,,,,,,
2011,98,,,,1.75,,,,,,,,,,,,,,,,,,,
2011,99,,,,,,,,,,,,,,,,,,,,,,,
2011,101,,,,,,,,,,,,,,,,,,,,,,,
2011,103,,,,2,,,,,,,,,,,,,,,,,,,
2011,104,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,105,,,,1.5,,,,,,,,,,,,,,,,,,,
2011,106,,,,3,,,,,,,,,,,,,,,,,,,
2011,107,,,,,,,,,,,,,,,,,,,,,,,
2011,108,,,,2.4,,,,,,,,,,,,,,,,,,,
2014,1,,,,,,,,,,,,,,,,,,,,,,,
2014,7,,,,3,,,,,,,,,,,,,,,,,,,
2014,8,,,,2.3,,,,,,,,,,,,,,,,,,,
2014,14,,,,,,,,,,,,,,,,,,,,,,,
2014,15,,,,,,,,,,,,,,,,,,,,,,,
2014,16,,,,2.3,,,,,,,,,,,,,,,,,,,
2014,19,,,,2.9,,,,,,,,,,,,,,,,,,,
2014,20,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,22,,,,2,,,,,,,,,,,,,,,,,,,
2014,23,,,,2,,,,,,,,,,,,,,,,,,,
2014,24,,,,3,,,,,,,,,,,,,,,,,,,
2014,29,,,,2,,,,,,,,,,,,,,,,,,,
2014,30,,,,,,,,,,,,,,,,,,,,,,,
2014,31,,,,,,,,,,,,,,,,,,,,,,,
2014,32,,,,,,,,,,,,,,,,,,,,,,,
2014,33,,,,,,,,,,,,,,,,,,,,,,,
2014,35,,,,,,,,,,,,,,,,,,,,,,,
2014,36,,,,3.5,,,,,,,,,,,,,,,,,,,
2014,37,,,,,,,,,,,,,,,,,,,,,,,
2014,38,,,,,,,,,,,,,,,,,,,,,,,
2014,39,,,,2.9,,,,,,,,,,,,,,,,,,,
2014,40,,,,,,,,,,,,,,,,,,,,,,,
2014,41,,,,,,,,,,,,,,,,,,,,,,,
2014,42,,,,,,,,,,,,,,,,,,,,,,,
2014,47,,,,2,,,,,,,,,,,,,,,,,,,
2014,48,,,,,,,,,,,,,,,,,,,,,,,
2014,52,,,,,,,,,,,,,,,,,,,,,,,
2014,54,,,,,,,,,,,,,,,,,,,,,,,
2014,57,,,,,,,,,,,,,,,,,,,,,,,
2014,63,,,,2,,,,,,,,,,,,,,,,,,,
2014,70,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,72,,,,,,,,,,,,,,,,,,,,,,,
2014,73,,,,,,,,,,,,,,,,,,,,,,,
2014,80,,,,,,,,,,,,,,,,,,,,,,,
2014,82,,,,,,,,,,,,,,,,,,,,,,,
2014,84,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,85,,,,,,,,,,,,,,,,,,,,,,,
2014,88,,,,2.1,,,,,,,,,,,,,,,,,,,
2014,89,,,,,,,,,,,,,,,,,,,,,,,
2014,90,,,,2,,,,,,,,,,,,,,,,,,,
2014,93,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,94,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,95,,,,2,,,,,,,,,,,,,,,,,,,
2014,96,,,,,,,,,,,,,,,,,,,,,,,
2014,97,,,,,,,,,,,,,,,,,,,,,,,
2014,98,,,,3.5,,,,,,,,,,,,,,,,,,,
2014,99,,,,,,,,,,,,,,,,,,,,,,,
2014,101,,,,,,,,,,,,,,,,,,,,,,,
2014,103,,,,,,,,,,,,,,,,,,,,,,,
2014,104,,,,2.3,,,,,,,,,,,,,,,,,,,
2014,105,,,,2.1,,,,,,,,,,,,,,,,,,,
2014,106,,,,3.5,,,,,,,,,,,,,,,,,,,
2014,107,,,,,,,,,,,,,,,,,,,,,,,
2014,108,,,,2.4,,,,,,,,,,,,,,,,,,,
