INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2010,16,,,,3.3,,,,,,,,,,
2010,19,,,,2,,,,,,,,,,
2010,20,,,,2,,,,,,,,,,
2010,22,,,,2,,,,,,,,,,
2010,23,,,,2.8,,,,,,,,,,
2010,24,,,,,,,,,,,,,,
2010,26,,,,,,,,,,,,,,
2010,29,,,,3.3,,,,,,,,,,
2010,30,,,,,,,,,,,,,,
2010,31,,,,,,,,,,,,,,
2010,32,,,,,,,,,,,,,,
2010,36,,,,3,,,,,,,,,,
2010,38,,,,,,,,,,,,,,
2010,39,,,,2.6,,,,,,,,,,
2010,40,,,,,,,,,,,,,,
2010,41,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,
2010,47,,,,1.8,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,52,,,,1.8,,,,,,,,,,
2010,54,,,,,,,,,,,,,,
2010,56,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,
2010,58,,,,,,,,,,,,,,
2010,59,,,,,,,,,,,,,,
2010,60,,,,2.8,,,,,,,,,,
2010,61,,,,,,,,,,,,,,
2010,67,,,,,,,,,,,,,,
2010,68,,,,,,,,,,,,,,
2010,70,,,,2.3,,,,,,,,,,
2010,72,,,,,,,,,,,,,,
2010,73,,,,,,,,,,,,,,
2010,82,,,,2.9,,,,,,,,,,
2010,84,,,,2.7,,,,,,,,,,
2010,88,,,,2.1,,,,,,,,,,
2010,89,,,,,,,,,,,,,,
2010,90,,,,2,,,,,,,,,,
2010,93,,,,2.5,,,,,,,,,,
2010,94,,,,1.5,,,,,,,,,,
2010,95,,,,2.5,,,,,,,,,,
2010,96,,,,,,,,,,,,,,
2010,98,,,,2.5,,,,,,,,,,
2010,100,,,,2.5,,,,,,,,,,
2010,101,,,,,,,,,,,,,,
2010,103,,,,2.4,,,,,,,,,,
2010,104,,,,1.7,,,,,,,,,,
2010,107,,,,,,,,,,,,,,
2010,108,,,,2.4,,,,,,,,,,
2013,1,,,,,,,,,,,,,,
2013,2,,,,2,,,,,,,,,,
2013,3,,,,2.5,,,,,,,,,,
2013,4,,,,2.5,,,,,,,,,,
2013,5,,,,2.3,,,,,,,,,,
2013,7,,,,3,,,,,,,,,,
2013,8,,,,2.3,,,,,,,,,,
2013,10,,,,,,,,,,,,,,
2013,14,,,,3.5,,,,,,,,,,
2013,15,,,,,,,,,,,,,,
2013,16,,,,3,,,,,,,,,,
2013,19,,,,2.4,,,,,,,,,,
2013,20,,,,2.3,,,,,,,,,,
2013,22,,,,2,,,,,,,,,,
2013,23,,,,2.8,,,,,,,,,,
2013,24,,,,,,,,,,,,,,
2013,26,,,,,,,,,,,,,,
2013,29,,,,3.5,,,,,,,,,,
2013,30,,,,,,,,,,,,,,
2013,31,,,,,,,,,,,,,,
2013,32,,,,,,,,,,,,,,
2013,36,,,,3,,,,,,,,,,
2013,38,,,,,,,,,,,,,,
2013,39,,,,2.7,,,,,,,,,,
2013,40,,,,,,,,,,,,,,
2013,41,,,,,,,,,,,,,,
2013,42,,,,,,,,,,,,,,
2013,47,,,,2.2,,,,,,,,,,
2013,48,,,,,,,,,,,,,,
2013,52,,,,,,,,,,,,,,
2013,54,,,,,,,,,,,,,,
2013,56,,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,
2013,58,,,,,,,,,,,,,,
2013,59,,,,,,,,,,,,,,
2013,60,,,,3,,,,,,,,,,
2013,61,,,,,,,,,,,,,,
2013,67,,,,,,,,,,,,,,
2013,68,,,,,,,,,,,,,,
2013,70,,,,2.3,,,,,,,,,,
2013,72,,,,,,,,,,,,,,
2013,73,,,,,,,,,,,,,,
2013,82,,,,,,,,,,,,,,
2013,84,,,,2.7,,,,,,,,,,
2013,88,,,,2,,,,,,,,,,
2013,89,,,,,,,,,,,,,,
2013,90,,,,2,,,,,,,,,,
2013,93,,,,2.5,,,,,,,,,,
2013,94,,,,2.5,,,,,,,,,,
2013,95,,,,2.5,,,,,,,,,,
2013,96,,,,,,,,,,,,,,
2013,98,,,,3,,,,,,,,,,
2013,100,,,,3,,,,,,,,,,
2013,101,,,,,,,,,,,,,,
2013,103,,,,,,,,,,,,,,
2013,104,,,,1.5,,,,,,,,,,
2013,107,,,,,,,,,,,,,,
2013,108,,,,2.7,,,,,,,,,,
