INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2010Q1,20,50,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q1,22,55,1,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,23,71,1,1.24,,,,,,,,,,,,,,,,,,,,
2010Q1,24,59,1.17,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,26,35,.5,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,29,60,1.25,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,31,55,1.5,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,32,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,36,76,1.25,,,,,,,,,,,,,,,,,,,,,
2010Q1,37,65,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,38,83,1,1.52,,,,,,,,,,,,,,,,,,,,
2010Q1,39,55.3333333333333,1,1.34333333333333,,,,,,,,,,,,,,,,,,,,
2010Q1,41,60,1.5,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,42,48,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,47,52,,1.45,,,,,,,,,,,,,,,,,,,,
2010Q1,52,63,.25,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,54,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q1,56,69,1,1.44,,,,,,,,,,,,,,,,,,,,
2010Q1,57,62,1,1.35,,,,,,,,,,,,,,,,,,,,
2010Q1,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,60,63,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q1,61,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,65,55,.5,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,70,75,.5,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,72,53,.25,1.32,,,,,,,,,,,,,,,,,,,,
2010Q1,82,,.75,1.5,,,,,,,,,,,,,,,,,,,,
2010Q1,85,49.37,.75,1.19,,,,,,,,,,,,,,,,,,,,
2010Q1,88,61,1,1.24,,,,,,,,,,,,,,,,,,,,
2010Q1,90,60,1,1.4,,,,,,,,,,,,,,,,,,,,
2010Q1,93,55,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,94,50,1,1.1,,,,,,,,,,,,,,,,,,,,
2010Q1,95,60.4,1,1.23,,,,,,,,,,,,,,,,,,,,
2010Q1,96,55,.5,1.17,,,,,,,,,,,,,,,,,,,,
2010Q1,98,60,1,,,,,,,,,,,,,,,,,,,,,
2010Q1,101,60.4,1,1.27,,,,,,,,,,,,,,,,,,,,
2010Q1,102,60,1,1.42857142857143,,,,,,,,,,,,,,,,,,,,
2010Q1,103,57,1.5,1.37,,,,,,,,,,,,,,,,,,,,
2010Q1,107,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,108,49,1.75,1.27,,,,,,,,,,,,,,,,,,,,
2010Q2,1,55,1.5,1.28,,,,,,,,,,,,,,,,,,,,
2010Q2,3,60,1.5,1.2,,,,,,,,,,,,,,,,,,,,
2010Q2,4,75,1.25,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,5,67,1.25,1.1,,,,,,,,,,,,,,,,,,,,
2010Q2,7,51.75,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q2,8,67,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,10,60,1,1.15,,,,,,,,,,,,,,,,,,,,
2010Q2,14,45,.5,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,15,60,,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,16,60,,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,19,65,1.5,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,20,50,1,1.32,,,,,,,,,,,,,,,,,,,,
2010Q2,22,55,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,23,73,1,1.22,,,,,,,,,,,,,,,,,,,,
2010Q2,24,71,1.5,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,26,30,.5,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,29,60,1.25,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,31,60,1.5,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,32,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,36,76,1.75,,,,,,,,,,,,,,,,,,,,,
2010Q2,37,75,1.5,1.24,,,,,,,,,,,,,,,,,,,,
2010Q2,38,85,1.25,1.55,,,,,,,,,,,,,,,,,,,,
2010Q2,39,57.3333333333333,1,1.36333333333333,,,,,,,,,,,,,,,,,,,,
2010Q2,41,65,1.5,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,42,51.3333333333333,1.15,1.35,,,,,,,,,,,,,,,,,,,,
2010Q2,47,49.4,,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,52,63,.25,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,54,50,1,1.3,,,,,,,,,,,,,,,,,,,,
2010Q2,56,63,1,1.46,,,,,,,,,,,,,,,,,,,,
2010Q2,57,63,1,1.36,,,,,,,,,,,,,,,,,,,,
2010Q2,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,60,65,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,61,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,65,56,.5,1.1,,,,,,,,,,,,,,,,,,,,
2010Q2,70,65,.5,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,72,54,.25,1.32,,,,,,,,,,,,,,,,,,,,
2010Q2,82,,1,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,85,49.6,.75,1.15,,,,,,,,,,,,,,,,,,,,
2010Q2,88,70,1,1.23,,,,,,,,,,,,,,,,,,,,
2010Q2,90,60,1,1.43,,,,,,,,,,,,,,,,,,,,
2010Q2,93,60,1,1.28,,,,,,,,,,,,,,,,,,,,
2010Q2,94,55,1,1.1,,,,,,,,,,,,,,,,,,,,
2010Q2,95,62.5,1,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,96,55,.5,1.2,,,,,,,,,,,,,,,,,,,,
2010Q2,98,60,1.5,,,,,,,,,,,,,,,,,,,,,
2010Q2,101,65.7,1.25,1.27,,,,,,,,,,,,,,,,,,,,
2010Q2,102,65,,,,,,,,,,,,,,,,,,,,,,
2010Q2,103,60,1.75,1.4,,,,,,,,,,,,,,,,,,,,
2010Q2,107,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,108,52,2,1.27,,,,,,,,,,,,,,,,,,,,
2013,1,,,,,,,,,,,,,,,,,,,,,,,
2013,3,,,,2.5,,,,,,,,,,,,,,,,,,,
2013,4,,,,2.5,,,,,,,,,,,,,,,,,,,
2013,5,,,,2,,,,,,,,,,,,,,,,,,,
2013,7,,,,3,,,,,,,,,,,,,,,,,,,
2013,8,,,,2.3,,,,,,,,,,,,,,,,,,,
2013,10,,,,,,,,,,,,,,,,,,,,,,,
2013,14,,,,2,,,,,,,,,,,,,,,,,,,
2013,15,,,,,,,,,,,,,,,,,,,,,,,
2013,16,,,,2.4,,,,,,,,,,,,,,,,,,,
2013,19,,,,2.5,,,,,,,,,,,,,,,,,,,
2013,20,,,,2.5,,,,,,,,,,,,,,,,,,,
2013,22,,,,1.7,,,,,,,,,,,,,,,,,,,
2013,23,,,,2.8,,,,,,,,,,,,,,,,,,,
2013,24,,,,3,,,,,,,,,,,,,,,,,,,
2013,26,,,,,,,,,,,,,,,,,,,,,,,
2013,29,,,,3,,,,,,,,,,,,,,,,,,,
2013,31,,,,,,,,,,,,,,,,,,,,,,,
2013,32,,,,2,,,,,,,,,,,,,,,,,,,
2013,33,,,,,,,,,,,,,,,,,,,,,,,
2013,35,,,,,,,,,,,,,,,,,,,,,,,
2013,36,,,,4,,,,,,,,,,,,,,,,,,,
2013,37,,,,,,,,,,,,,,,,,,,,,,,
2013,38,,,,2.1,,,,,,,,,,,,,,,,,,,
2013,39,,,,2.9,,,,,,,,,,,,,,,,,,,
2013,41,,,,,,,,,,,,,,,,,,,,,,,
2013,42,,,,,,,,,,,,,,,,,,,,,,,
2013,47,,,,1,,,,,,,,,,,,,,,,,,,
2013,52,,,,,,,,,,,,,,,,,,,,,,,
2013,54,,,,,,,,,,,,,,,,,,,,,,,
2013,56,,,,,,,,,,,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,,,,,,,,,,
2013,58,,,,-.2,,,,,,,,,,,,,,,,,,,
2013,60,,,,3,,,,,,,,,,,,,,,,,,,
2013,61,,,,,,,,,,,,,,,,,,,,,,,
2013,65,,,,,,,,,,,,,,,,,,,,,,,
2013,70,,,,2.2,,,,,,,,,,,,,,,,,,,
2013,72,,,,3,,,,,,,,,,,,,,,,,,,
2013,82,,,,,,,,,,,,,,,,,,,,,,,
2013,85,,,,,,,,,,,,,,,,,,,,,,,
2013,88,,,,2.1,,,,,,,,,,,,,,,,,,,
2013,90,,,,1.9,,,,,,,,,,,,,,,,,,,
2013,93,,,,2.5,,,,,,,,,,,,,,,,,,,
2013,94,,,,2.7,,,,,,,,,,,,,,,,,,,
2013,95,,,,2,,,,,,,,,,,,,,,,,,,
2013,96,,,,,,,,,,,,,,,,,,,,,,,
2013,98,,,,3,,,,,,,,,,,,,,,,,,,
2013,101,,,,,,,,,,,,,,,,,,,,,,,
2013,102,,,,,,,,,,,,,,,,,,,,,,,
2013,103,,,,,,,,,,,,,,,,,,,,,,,
2013,107,,,,,,,,,,,,,,,,,,,,,,,
2013,108,,,,2.67,,,,,,,,,,,,,,,,,,,
