INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,T0_0,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,
2010May,59,7.2,,,,,,,,,,,,,
2010May,60,7.4,,,,20,60,20,,,,,,,
2010May,61,,,,,,,,,,,,,,
2010May,63,7.8,0,0,0,0,20,50,30,0,0,0,0,0,0
2010May,70,7.1,,,,15,70,15,,,,,,,
2010May,72,7.5,,,,10,50,35,5,,,,,,
2010May,73,,,,,,,,,,,,,,
2010May,76,8.2,,,,,,,,,,,,,
2010May,82,,,,,,,,,,,,,,
2010May,84,,,,,,,,,,,,,,
2010May,88,7.3,,,12.5,17.5,30,22.5,12.5,5,,,,,
2010May,89,7.7,,,,10,20,40,20,10,,,,,
2010May,90,7.4,0,0,0,10,60,30,0,0,0,0,0,0,0
2010May,93,,,,,,,,,,,,,,
2010May,94,7.9,,,,7.5,17.5,30,25,20,,,,,
2010May,95,7.47972266652088,0,0,1,4,38,50,5,2,0,0,0,0,0
2010May,96,,,,,,,,,,,,,,
2010May,97,7.5,0,0,0,5,35,30,15,10,5,0,0,0,0
2010May,98,7.2,,,,25,40,30,5,,,,,,
2010May,100,,,,,,,,,,,,,,
2010May,101,7.3,0,0,0,0,45,30,20,5,0,0,0,0,0
2010May,102,7.3,,,,10,40,35,15,,,,,,
2010May,103,7.1,,,,20,40,30,10,,,,,,
2010May,104,7.1,0,0,10,30,30,20,10,0,0,0,0,0,0
2010May,107,7.00431711228493,.00111321675781983,.146690836288066,5.75837805289195,38.0087008392326,45.6373440391245,10.0639896833926,.381488378659312,.00229288810740247,.00000206527585033811,.000000000269850808365391,.000000000269850808365391,0,0
2010May,108,6.7,,,20,51,26,3,,,,,,,
2013,5,7,,,15,20,40,20,5,,,,,,
2013,7,7,,,,,,,,,,,,,
2013,8,7.3,,2,10,20,40,25,3,,,,,,
2013,10,6,,5,10,20,30,20,10,5,,,,,
2013,14,,,,,,,,,,,,,,
2013,15,7,,5,15,25,30,15,5,5,,,,,
2013,16,6.4,10,13,16,14,11,10,9,6,5,4,2,0,0
2013,19,,,,,,,,,,,,,,
2013,20,7.5,,,5,10,25,25,20,10,5,,,,
2013,23,7.5,,5,10,15,20,20,15,10,5,,,,
2013,24,6.7,,5,25,40,25,5,,,,,,,
2013,26,7,,10,15,25,25,15,10,,,,,,
2013,28,7.3,,,,,,,,,,,,,
2013,29,6.8,,,20,40,40,,,,,,,,
2013,30,,,,,,,,,,,,,,
2013,31,7.2,,,10,25,30,25,10,,,,,,
2013,32,,,,,,,,,,,,,,
2013,33,6.5,,20,30,30,20,,,,,,,,
2013,35,,,,,,,,,,,,,,
2013,37,6.8,,,10,60,20,10,,,,,,,
2013,38,,,,,,,,,,,,,,
2013,41,6,,,,,,,,,,,,,
2013,42,6.3,5,25,35,30,5,,,,,,,,
2013,45,,,,,,,,,,,,,,
2013,47,7.6,,,,,,,,,,,,,
2013,48,,,,,,,,,,,,,,
2013,52,7,,,,40,60,,,,,,,,
2013,54,6,,,,,,,,,,,,,
2013,56,,,,,,,,,,,,,,
2013,57,,,,,,,,,,,,,,
2013,58,8.8,0,0,0,0,.200000000000003,6.89999999999999,31.6,42.8,17.1,1.4,0,0,0
2013,59,6.7,,,,,,,,,,,,,
2013,60,7.4,,,,20,60,20,,,,,,,
2013,61,,,,,,,,,,,,,,
2013,63,7.2,0,0,0,20,60,20,0,0,0,0,0,0,0
2013,70,6.7,,,15,55,30,,,,,,,,
2013,72,7,2,4,8,18,20,15,12,8,4,3,2,2,2
2013,73,,,,,,,,,,,,,,
2013,76,7.7,,,,,,,,,,,,,
2013,82,8,,,,,,20,60,20,,,,,
2013,84,7.2,0,0,3,24,35,25,8,5,0,0,0,0,0
2013,88,7.2,,5,15,20,25,15,10,5,5,,,,
2013,89,6.9,,5,15,45,20,10,5,,,,,,
2013,90,7.2,0,0,0,30,55,15,0,0,0,0,0,0,0
2013,93,6.5,,5,25,40,25,5,,,,,,,
2013,94,7,2.5,7.5,17.5,25,20,12.5,7.5,5,2.5,,,,
2013,95,6.95761357696197,0,0,3,40,53,4,0,0,0,0,0,0,0
2013,96,,,,,,,,,,,,,,
2013,97,7,5,5,10,15,25,20,10,5,5,0,0,0,0
2013,98,6.2,5,30,35,20,10,,,,,,,,
2013,100,6,10,20,30,25,10,4,1,,,,,,
2013,101,6.7,0,0,5,45,30,15,5,0,0,0,0,0,0
2013,102,6.8,,,10,35,30,20,5,,,,,,
2013,103,,,,,,,,,,,,,,
2013,104,7,0,0,10,20,20,20,10,10,10,0,0,0,0
2013,107,6.17323974307033,6.8703178401843,24.2450211869302,41.8140203038109,22.7436493457028,4.08477047234277,.237801897168899,.00439361438958619,.0000252946908640972,.0000000447555548177547,.0000000000241029418646121,.0000000000241029418646121,0,0
2013,108,6.6,,4,36,49,11,,,,,,,,
,,,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,OIL,IR,USD,LAB,,,,,,,,,,
2008,5,,,,3,,,,,,,,,,
2008,7,,,,3.5,,,,,,,,,,
2008,8,,,,3,,,,,,,,,,
2008,10,,,,3.1,,,,,,,,,,
2008,14,,,,,,,,,,,,,,
2008,15,,,,,,,,,,,,,,
2008,16,,,,3.3,,,,,,,,,,
2008,19,,,,,,,,,,,,,,
2008,20,,,,2.8,,,,,,,,,,
2008,23,,,,3.2,,,,,,,,,,
2008,24,,,,3.2,,,,,,,,,,
2008,26,,,,,,,,,,,,,,
2008,28,,,,2.1,,,,,,,,,,
2008,29,,,,3.1,,,,,,,,,,
2008,30,,,,,,,,,,,,,,
2008,31,,,,,,,,,,,,,,
2008,32,,,,3.3,,,,,,,,,,
2008,33,,,,,,,,,,,,,,
2008,35,,,,,,,,,,,,,,
2008,37,,,,3,,,,,,,,,,
2008,38,,,,,,,,,,,,,,
2008,41,,,,,,,,,,,,,,
2008,42,,,,,,,,,,,,,,
2008,45,,,,2.5,,,,,,,,,,
2008,47,,,,2.9,,,,,,,,,,
2008,48,,,,,,,,,,,,,,
2008,52,,,,3,,,,,,,,,,
2008,54,,,,,,,,,,,,,,
2008,56,,,,,,,,,,,,,,
2008,57,,,,,,,,,,,,,,
2008,58,,,,3.2,,,,,,,,,,
2008,59,,,,,,,,,,,,,,
2008,60,,,,3.2,,,,,,,,,,
2008,61,,,,,,,,,,,,,,
2008,63,,,,2.4,,,,,,,,,,
2008,70,,,,3.4,,,,,,,,,,
2008,72,,,,3.5,,,,,,,,,,
2008,73,,,,3,,,,,,,,,,
2008,76,,,,3.7,,,,,,,,,,
2008,82,,,,3.8,,,,,,,,,,
2008,84,,,,3,,,,,,,,,,
2008,88,,,,2.9,,,,,,,,,,
2008,89,,,,,,,,,,,,,,
2008,90,,,,2.7,,,,,,,,,,
2008,93,,,,2.8,,,,,,,,,,
2008,94,,,,3.1,,,,,,,,,,
2008,95,,,,3.1,,,,,,,,,,
2008,96,,,,,,,,,,,,,,
2008,97,,,,2.8,,,,,,,,,,
2008,98,,,,3.2,,,,,,,,,,
2008,100,,,,3.4,,,,,,,,,,
2008,101,,,,2.8,,,,,,,,,,
2008,102,,,,2.1,,,,,,,,,,
2008,103,,,,3.1,,,,,,,,,,
2008,104,,,,3.1,,,,,,,,,,
2008,107,,,,,,,,,,,,,,
2008,108,,,,4.2,,,,,,,,,,
2008Q3,5,130,4.25,1.55,,,,,,,,,,,
2008Q3,7,137,4.25,1.57,,,,,,,,,,,
2008Q3,8,140,4.25,1.55,,,,,,,,,,,
2008Q3,10,130,4.25,1.55,,,,,,,,,,,
2008Q3,14,138,4.25,1.58,,,,,,,,,,,
2008Q3,15,130,,1.58,,,,,,,,,,,
2008Q3,16,136,4.25,1.58,,,,,,,,,,,
2008Q3,19,,4.25,,,,,,,,,,,,
2008Q3,20,140,4.25,1.6,,,,,,,,,,,
2008Q3,23,135,4.25,1.56,,,,,,,,,,,
2008Q3,24,140,4.25,1.57,,,,,,,,,,,
2008Q3,26,135,4.25,1.53,,,,,,,,,,,
2008Q3,28,137.653333333333,4.25,1.56038627639469,,,,,,,,,,,
2008Q3,29,130,4.25,1.5,,,,,,,,,,,
2008Q3,30,135,4.25,1.55,,,,,,,,,,,
2008Q3,31,135,4.25,1.6,,,,,,,,,,,
2008Q3,32,130,4.25,1.58,,,,,,,,,,,
2008Q3,33,,,,,,,,,,,,,,
2008Q3,35,,4.25,1.58,,,,,,,,,,,
2008Q3,37,135,4.25,1.6,,,,,,,,,,,
2008Q3,38,134,4.25,1.55,,,,,,,,,,,
2008Q3,41,130,4.25,1.55,,,,,,,,,,,
2008Q3,42,137.54,4.25,1.55,,,,,,,,,,,
2008Q3,45,122,4.25,1.58,,,,,,,,,,,
2008Q3,47,135,4.25,1.56,,,,,,,,,,,
2008Q3,48,,4.25,1.6,,,,,,,,,,,
2008Q3,52,140,4.25,1.5,,,,,,,,,,,
2008Q3,54,130,4.25,1.6,,,,,,,,,,,
2008Q3,56,130,4.5,1.52,,,,,,,,,,,
2008Q3,57,140,4.25,1.59,,,,,,,,,,,
2008Q3,58,134.34,4.25,1.5485,,,,,,,,,,,
2008Q3,59,130,4.25,1.58,,,,,,,,,,,
2008Q3,60,140,4.25,1.57,,,,,,,,,,,
2008Q3,61,130,4.25,1.55,,,,,,,,,,,
2008Q3,63,140,4.25,1.6,,,,,,,,,,,
2008Q3,70,130,4.25,1.63,,,,,,,,,,,
2008Q3,72,130,4.25,1.59,,,,,,,,,,,
2008Q3,73,140,4.25,1.5,,,,,,,,,,,
2008Q3,76,130,4.25,1.55,,,,,,,,,,,
2008Q3,82,140,4.25,1.52,,,,,,,,,,,
2008Q3,84,151,4.25,1.57,,,,,,,,,,,
2008Q3,88,131,4.25,1.53,,,,,,,,,,,
2008Q3,89,126.733333333333,4.3,1.59333333333333,,,,,,,,,,,
2008Q3,90,135,4.25,1.59,,,,,,,,,,,
2008Q3,93,140,4.25,1.58,,,,,,,,,,,
2008Q3,94,146,4.25,1.53,,,,,,,,,,,
2008Q3,95,132,4.25,1.55,,,,,,,,,,,
2008Q3,96,130,4.25,1.65,,,,,,,,,,,
2008Q3,97,135,4.22,1.5,,,,,,,,,,,
2008Q3,98,140,4.25,1.6,,,,,,,,,,,
2008Q3,100,123,4.25,1.56,,,,,,,,,,,
2008Q3,101,140,4.25,1.6,,,,,,,,,,,
2008Q3,102,146,4.25,1.58,,,,,,,,,,,
2008Q3,103,130,4.25,1.55,,,,,,,,,,,
2008Q3,104,128,4.25,1.6,,,,,,,,,,,
2008Q3,107,,,,,,,,,,,,,,
2008Q3,108,121,4.25,1.56,,,,,,,,,,,
2008Q4,5,135,4.25,1.4,,,,,,,,,,,
2008Q4,7,137,4.5,1.57,,,,,,,,,,,
2008Q4,8,140,4.25,1.49,,,,,,,,,,,
2008Q4,10,130,4.25,1.45,,,,,,,,,,,
2008Q4,14,140,4.25,1.6,,,,,,,,,,,
2008Q4,15,120,,1.55,,,,,,,,,,,
2008Q4,16,138,4.25,1.57,,,,,,,,,,,
2008Q4,19,,4.25,,,,,,,,,,,,
2008Q4,20,135,4.25,1.6,,,,,,,,,,,
2008Q4,23,132,4.5,1.56,,,,,,,,,,,
2008Q4,24,140,4.25,1.57,,,,,,,,,,,
2008Q4,26,105,4,1.48,,,,,,,,,,,
2008Q4,28,139.565,4.25,1.57166666666667,,,,,,,,,,,
2008Q4,29,130,4.25,1.5,,,,,,,,,,,
2008Q4,30,132.5,4.25,1.55,,,,,,,,,,,
2008Q4,31,140,4.5,1.65,,,,,,,,,,,
2008Q4,32,130,4.25,1.58,,,,,,,,,,,
2008Q4,33,,,,,,,,,,,,,,
2008Q4,35,,4.25,1.58,,,,,,,,,,,
2008Q4,37,125,4.25,1.65,,,,,,,,,,,
2008Q4,38,132,4.5,1.55,,,,,,,,,,,
2008Q4,41,120,4.25,1.55,,,,,,,,,,,
2008Q4,42,132,4.25,1.52,,,,,,,,,,,
2008Q4,45,135,4.25,1.58,,,,,,,,,,,
2008Q4,47,150,4.25,1.54,,,,,,,,,,,
2008Q4,48,,4.25,1.6,,,,,,,,,,,
2008Q4,52,135,4.25,1.45,,,,,,,,,,,
2008Q4,54,130,4.25,1.6,,,,,,,,,,,
2008Q4,56,115,4.5,1.45,,,,,,,,,,,
2008Q4,57,127,4.5,1.56,,,,,,,,,,,
2008Q4,58,135.08,4.25,1.5324,,,,,,,,,,,
2008Q4,59,115,4.25,1.56,,,,,,,,,,,
2008Q4,60,140,4.5,1.57,,,,,,,,,,,
2008Q4,61,130,4.5,1.55,,,,,,,,,,,
2008Q4,63,140,4.25,1.55,,,,,,,,,,,
2008Q4,70,140,4.25,1.6,,,,,,,,,,,
2008Q4,72,130,4.25,1.59,,,,,,,,,,,
2008Q4,73,,4.25,1.5,,,,,,,,,,,
2008Q4,76,110,4.25,1.5,,,,,,,,,,,
2008Q4,82,150,4.5,1.45,,,,,,,,,,,
2008Q4,84,159.5,4.25,1.57,,,,,,,,,,,
2008Q4,88,127,4.25,1.45,,,,,,,,,,,
2008Q4,89,118.6,4.5,1.56666666666667,,,,,,,,,,,
2008Q4,90,130,4.25,1.56,,,,,,,,,,,
2008Q4,93,130,4.25,1.56,,,,,,,,,,,
2008Q4,94,140,4,1.5,,,,,,,,,,,
2008Q4,95,132,4.25,1.5,,,,,,,,,,,
2008Q4,96,125,4.25,1.58,,,,,,,,,,,
2008Q4,97,130,4.25,1.44,,,,,,,,,,,
2008Q4,98,110,4.25,1.5,,,,,,,,,,,
2008Q4,100,118,4.5,1.5,,,,,,,,,,,
2008Q4,101,140,4.25,1.57,,,,,,,,,,,
2008Q4,102,130,4.25,1.6,,,,,,,,,,,
2008Q4,103,110,4.25,1.47,,,,,,,,,,,
2008Q4,104,123,4.25,1.53,,,,,,,,,,,
2008Q4,107,,,,,,,,,,,,,,
2008Q4,108,121,4.25,1.56,,,,,,,,,,,
2009,5,,,,3.4,,,,,,,,,,
2009,7,,,,3.7,,,,,,,,,,
2009,8,,,,2.7,,,,,,,,,,
2009,10,,,,2.8,,,,,,,,,,
2009,14,,,,,,,,,,,,,,
2009,15,,,,,,,,,,,,,,
2009,16,,,,3.5,,,,,,,,,,
2009,19,,,,,,,,,,,,,,
2009,20,,,,2.5,,,,,,,,,,
2009,23,,,,3.3,,,,,,,,,,
2009,24,,,,3,,,,,,,,,,
2009,26,,,,,,,,,,,,,,
2009,28,,,,2.1,,,,,,,,,,
2009,29,,,,3,,,,,,,,,,
2009,30,,,,,,,,,,,,,,
2009,31,,,,,,,,,,,,,,
2009,32,,,,3.2,,,,,,,,,,
2009,33,,,,,,,,,,,,,,
2009,35,,,,,,,,,,,,,,
2009,37,,,,3.5,,,,,,,,,,
2009,38,,,,,,,,,,,,,,
2009,41,,,,,,,,,,,,,,
2009,42,,,,,,,,,,,,,,
2009,45,,,,2.5,,,,,,,,,,
2009,47,,,,2.4,,,,,,,,,,
2009,48,,,,,,,,,,,,,,
2009,52,,,,2.9,,,,,,,,,,
2009,54,,,,,,,,,,,,,,
2009,56,,,,,,,,,,,,,,
2009,57,,,,,,,,,,,,,,
2009,58,,,,3.4,,,,,,,,,,
2009,59,,,,,,,,,,,,,,
2009,60,,,,3.6,,,,,,,,,,
2009,61,,,,,,,,,,,,,,
2009,63,,,,2.6,,,,,,,,,,
2009,70,,,,3,,,,,,,,,,
2009,72,,,,3.2,,,,,,,,,,
2009,73,,,,3,,,,,,,,,,
2009,76,,,,2.3,,,,,,,,,,
2009,82,,,,2.4,,,,,,,,,,
2009,84,,,,3,,,,,,,,,,
2009,88,,,,2.5,,,,,,,,,,
2009,89,,,,,,,,,,,,,,
2009,90,,,,1.8,,,,,,,,,,
2009,93,,,,2.5,,,,,,,,,,
2009,94,,,,2.5,,,,,,,,,,
2009,95,,,,2.5,,,,,,,,,,
2009,96,,,,,,,,,,,,,,
2009,97,,,,3.5,,,,,,,,,,
2009,98,,,,3.8,,,,,,,,,,
2009,100,,,,3,,,,,,,,,,
2009,101,,,,2.4,,,,,,,,,,
2009,102,,,,2.3,,,,,,,,,,
2009,103,,,,2.6,,,,,,,,,,
2009,104,,,,3,,,,,,,,,,
2009,107,,,,,,,,,,,,,,
2009,108,,,,2.7,,,,,,,,,,
2009Q1,5,128,4.25,1.35,,,,,,,,,,,
2009Q1,7,137,4.5,1.57,,,,,,,,,,,
2009Q1,8,140,4.25,1.45,,,,,,,,,,,
2009Q1,10,130,3.75,1.4,,,,,,,,,,,
2009Q1,14,130,4,1.6,,,,,,,,,,,
2009Q1,15,117,,1.45,,,,,,,,,,,
2009Q1,16,140,4.25,1.56,,,,,,,,,,,
2009Q1,19,,4.25,,,,,,,,,,,,
2009Q1,20,130,4.25,1.57,,,,,,,,,,,
2009Q1,23,128,4.5,1.53,,,,,,,,,,,
2009Q1,24,138,4.25,1.56,,,,,,,,,,,
2009Q1,26,105,3.75,1.45,,,,,,,,,,,
2009Q1,28,140.903333333333,4.25,1.5725,,,,,,,,,,,
2009Q1,29,130,4.5,1.5,,,,,,,,,,,
2009Q1,30,130,4.25,1.55,,,,,,,,,,,
2009Q1,31,140,4.5,1.55,,,,,,,,,,,
2009Q1,32,130,4,1.58,,,,,,,,,,,
2009Q1,33,,,,,,,,,,,,,,
2009Q1,35,,4.25,1.55,,,,,,,,,,,
2009Q1,37,120,4.25,1.65,,,,,,,,,,,
2009Q1,38,128,4.5,1.52,,,,,,,,,,,
2009Q1,41,120,4.25,1.55,,,,,,,,,,,
2009Q1,42,131,4.18,1.48,,,,,,,,,,,
2009Q1,45,135,4.25,1.58,,,,,,,,,,,
2009Q1,47,135,4,1.52,,,,,,,,,,,
2009Q1,48,,4.25,1.6,,,,,,,,,,,
2009Q1,52,127,4.25,1.4,,,,,,,,,,,
2009Q1,54,125,4,1.6,,,,,,,,,,,
2009Q1,56,95,4.5,1.43,,,,,,,,,,,
2009Q1,57,131,4.5,1.53,,,,,,,,,,,
2009Q1,58,135.15,4.5,1.547,,,,,,,,,,,
2009Q1,59,110,4,1.53,,,,,,,,,,,
2009Q1,60,140,4.75,1.55,,,,,,,,,,,
2009Q1,61,130,4.5,1.55,,,,,,,,,,,
2009Q1,63,140,4,1.5,,,,,,,,,,,
2009Q1,70,140,4.25,1.6,,,,,,,,,,,
2009Q1,72,130,4.25,1.59,,,,,,,,,,,
2009Q1,73,,4,1.4,,,,,,,,,,,
2009Q1,76,90,4,1.48,,,,,,,,,,,
2009Q1,82,142.5,4.5,1.45,,,,,,,,,,,
2009Q1,84,155,4,1.6,,,,,,,,,,,
2009Q1,88,125,4.25,1.43,,,,,,,,,,,
2009Q1,89,120.666666666667,4.5,1.53,,,,,,,,,,,
2009Q1,90,125,4.25,1.48,,,,,,,,,,,
2009Q1,93,130,4.25,1.55,,,,,,,,,,,
2009Q1,94,129,3.75,1.46,,,,,,,,,,,
2009Q1,95,134,4,1.48,,,,,,,,,,,
2009Q1,96,120,4,1.52,,,,,,,,,,,
2009Q1,97,125,4.25,1.42,,,,,,,,,,,
2009Q1,98,100,4,1.45,,,,,,,,,,,
2009Q1,100,111,4.5,1.45,,,,,,,,,,,
2009Q1,101,135,4,1.55,,,,,,,,,,,
2009Q1,102,131,4.25,1.55,,,,,,,,,,,
2009Q1,103,90,4.25,1.45,,,,,,,,,,,
2009Q1,104,122,4.25,1.55,,,,,,,,,,,
2009Q1,107,,,,,,,,,,,,,,
2009Q1,108,117,4.25,1.5,,,,,,,,,,,
2009Q2,5,125,4,1.3,,,,,,,,,,,
2009Q2,7,137,4.5,1.57,,,,,,,,,,,
2009Q2,8,140,4,1.42,,,,,,,,,,,
2009Q2,10,130,3.75,1.35,,,,,,,,,,,
2009Q2,14,120,4,1.5,,,,,,,,,,,
2009Q2,15,117,,1.47,,,,,,,,,,,
2009Q2,16,140,4.25,1.56,,,,,,,,,,,
2009Q2,19,,4,,,,,,,,,,,,
2009Q2,20,135,4,1.55,,,,,,,,,,,
2009Q2,23,124,4.5,1.5,,,,,,,,,,,
2009Q2,24,130,3.75,1.54,,,,,,,,,,,
2009Q2,26,95,3.75,1.45,,,,,,,,,,,
2009Q2,28,139.023333333333,4.25,1.535,,,,,,,,,,,
2009Q2,29,130,4.5,1.5,,,,,,,,,,,
2009Q2,30,125,4.25,1.55,,,,,,,,,,,
2009Q2,31,130,4.75,1.55,,,,,,,,,,,
2009Q2,32,130,4,1.58,,,,,,,,,,,
2009Q2,33,,,,,,,,,,,,,,
2009Q2,35,,,,,,,,,,,,,,
2009Q2,37,110,4,1.65,,,,,,,,,,,
2009Q2,38,125,4.5,1.51,,,,,,,,,,,
2009Q2,41,120,4.25,1.55,,,,,,,,,,,
2009Q2,42,130,4,1.46,,,,,,,,,,,
2009Q2,45,135,4,1.58,,,,,,,,,,,
2009Q2,47,120,3.75,1.5,,,,,,,,,,,
2009Q2,48,,4.25,1.55,,,,,,,,,,,
2009Q2,52,126,4.25,1.35,,,,,,,,,,,
2009Q2,54,120,3.75,1.6,,,,,,,,,,,
2009Q2,56,90,4.5,1.41,,,,,,,,,,,
2009Q2,57,128,4.5,1.52,,,,,,,,,,,
2009Q2,58,134.71,4.5,1.562,,,,,,,,,,,
2009Q2,59,105,3.75,1.48,,,,,,,,,,,
2009Q2,60,140,4.75,1.5,,,,,,,,,,,
2009Q2,61,130,4.5,1.5,,,,,,,,,,,
2009Q2,63,140,3.75,1.48,,,,,,,,,,,
2009Q2,70,150,4,1.65,,,,,,,,,,,
2009Q2,72,130,4.25,1.59,,,,,,,,,,,
2009Q2,73,70,4,1.4,,,,,,,,,,,
2009Q2,76,95,3.5,1.45,,,,,,,,,,,
2009Q2,82,135,4.5,1.45,,,,,,,,,,,
2009Q2,84,150,3.75,1.59,,,,,,,,,,,
2009Q2,88,125,4,1.42,,,,,,,,,,,
2009Q2,89,108.666666666667,4.4,1.50333333333333,,,,,,,,,,,
2009Q2,90,120,4.25,1.47,,,,,,,,,,,
2009Q2,93,120,4.25,1.5,,,,,,,,,,,
2009Q2,94,120,3.5,1.43,,,,,,,,,,,
2009Q2,95,135,4,1.45,,,,,,,,,,,
2009Q2,96,115,3.5,1.5,,,,,,,,,,,
2009Q2,97,125,4.25,1.39,,,,,,,,,,,
2009Q2,98,95,3.75,1.4,,,,,,,,,,,
2009Q2,100,107,4.5,1.4,,,,,,,,,,,
2009Q2,101,130,3.75,1.52,,,,,,,,,,,
2009Q2,102,123,4.25,1.45,,,,,,,,,,,
2009Q2,103,100,4.25,1.43,,,,,,,,,,,
2009Q2,104,117,4.25,1.54,,,,,,,,,,,
2009Q2,107,,,,,,,,,,,,,,
2009Q2,108,115,4.25,1.45,,,,,,,,,,,
2009Q3,5,115,3.75,1.3,,,,,,,,,,,
2009Q3,7,137,4.25,1.57,,,,,,,,,,,
2009Q3,8,140,3.75,1.4,,,,,,,,,,,
2009Q3,10,130,3.75,1.3,,,,,,,,,,,
2009Q3,14,110,3.75,1.4,,,,,,,,,,,
2009Q3,15,117,,1.45,,,,,,,,,,,
2009Q3,16,140,4.25,1.54,,,,,,,,,,,
2009Q3,19,,3.75,,,,,,,,,,,,
2009Q3,20,140,3.75,1.53,,,,,,,,,,,
2009Q3,23,120,4.5,1.46,,,,,,,,,,,
2009Q3,24,125,3.75,1.52,,,,,,,,,,,
2009Q3,26,95,4,1.4,,,,,,,,,,,
2009Q3,28,140.305,4.25,1.51,,,,,,,,,,,
2009Q3,29,130,4.5,1.5,,,,,,,,,,,
2009Q3,30,122.5,4.25,1.5,,,,,,,,,,,
2009Q3,31,110,4.75,1.5,,,,,,,,,,,
2009Q3,32,130,4,1.58,,,,,,,,,,,
2009Q3,33,,,,,,,,,,,,,,
2009Q3,35,,,,,,,,,,,,,,
2009Q3,37,100,4,1.55,,,,,,,,,,,
2009Q3,38,123,4.5,1.5,,,,,,,,,,,
2009Q3,41,120,4.25,1.55,,,,,,,,,,,
2009Q3,42,129,4,1.44,,,,,,,,,,,
2009Q3,45,135,3.5,1.58,,,,,,,,,,,
2009Q3,47,100,3.5,1.52,,,,,,,,,,,
2009Q3,48,,4.25,1.55,,,,,,,,,,,
2009Q3,52,126,4.25,1.33,,,,,,,,,,,
2009Q3,54,115,3,1.6,,,,,,,,,,,
2009Q3,56,90,4.5,1.4,,,,,,,,,,,
2009Q3,57,120,4.5,1.5,,,,,,,,,,,
2009Q3,58,133.7,4.5,1.578,,,,,,,,,,,
2009Q3,59,115,3.5,1.44,,,,,,,,,,,
2009Q3,60,140,4.75,1.45,,,,,,,,,,,
2009Q3,61,130,4.5,1.45,,,,,,,,,,,
2009Q3,63,140,3.75,,,,,,,,,,,,
2009Q3,70,150,4,1.7,,,,,,,,,,,
2009Q3,72,130,4.25,1.59,,,,,,,,,,,
2009Q3,73,70,3.75,1.4,,,,,,,,,,,
2009Q3,76,100,3.25,1.43,,,,,,,,,,,
2009Q3,82,127.5,4.5,1.4,,,,,,,,,,,
2009Q3,84,141,3.5,1.55,,,,,,,,,,,
2009Q3,88,125,3.75,1.41,,,,,,,,,,,
2009Q3,89,103.333333333333,4.2,1.48,,,,,,,,,,,
2009Q3,90,115,4.25,1.44,,,,,,,,,,,
2009Q3,93,110,4.25,1.45,,,,,,,,,,,
2009Q3,94,112,3.25,1.42,,,,,,,,,,,
2009Q3,95,135,4,1.43,,,,,,,,,,,
2009Q3,96,,,,,,,,,,,,,,
2009Q3,97,125,4.25,1.36,,,,,,,,,,,
2009Q3,98,95,3.75,1.4,,,,,,,,,,,
2009Q3,100,105,4.5,1.35,,,,,,,,,,,
2009Q3,101,130,3.5,1.5,,,,,,,,,,,
2009Q3,102,134,4.25,1.4,,,,,,,,,,,
2009Q3,103,110,4.25,1.42,,,,,,,,,,,
2009Q3,104,108,4.25,1.57,,,,,,,,,,,
2009Q3,107,,,,,,,,,,,,,,
2009Q3,108,110,4,1.4,,,,,,,,,,,
2010,5,,,,3.4,,,,,,,,,,
2010,7,,,,3.4,,,,,,,,,,
2010,8,,,,2.4,,,,,,,,,,
2010,10,,,,,,,,,,,,,,
2010,14,,,,,,,,,,,,,,
2010,15,,,,,,,,,,,,,,
2010,16,,,,3.5,,,,,,,,,,
2010,19,,,,,,,,,,,,,,
2010,20,,,,2.3,,,,,,,,,,
2010,23,,,,2.8,,,,,,,,,,
2010,24,,,,2.7,,,,,,,,,,
2010,26,,,,,,,,,,,,,,
2010,28,,,,,,,,,,,,,,
2010,29,,,,3,,,,,,,,,,
2010,30,,,,,,,,,,,,,,
2010,31,,,,,,,,,,,,,,
2010,32,,,,,,,,,,,,,,
2010,33,,,,,,,,,,,,,,
2010,35,,,,,,,,,,,,,,
2010,37,,,,3.3,,,,,,,,,,
2010,38,,,,,,,,,,,,,,
2010,41,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,
2010,45,,,,,,,,,,,,,,
2010,47,,,,1.5,,,,,,,,,,
2010,48,,,,,,,,,,,,,,
2010,52,,,,,,,,,,,,,,
2010,54,,,,,,,,,,,,,,
2010,56,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,
2010,58,,,,3.5,,,,,,,,,,
2010,59,,,,,,,,,,,,,,
2010,60,,,,3.1,,,,,,,,,,
2010,61,,,,,,,,,,,,,,
2010,63,,,,2.4,,,,,,,,,,
2010,70,,,,3,,,,,,,,,,
2010,72,,,,2.8,,,,,,,,,,
2010,73,,,,,,,,,,,,,,
2010,76,,,,2.1,,,,,,,,,,
2010,82,,,,,,,,,,,,,,
2010,84,,,,2.7,,,,,,,,,,
2010,88,,,,2.1,,,,,,,,,,
2010,89,,,,,,,,,,,,,,
