INFLATION EXPECTATIONS; YEAR-ON-YEAR CHANGE IN HICP,,,,,,,,,,,,,,,,,,,,,,,,
TARGET_PERIOD,FCT_SOURCE,POINT,TN2_0,FN2_0TN1_6,FN1_5TN1_1,FN1_0TN0_6,FN0_5TN0_1,F0_0T0_4,F0_5T0_9,F1_0T1_4,F1_5T1_9,F2_0T2_4,F2_5T2_9,F3_0T3_4,F3_5T3_9,F4_0,,,,,,,,
2009Q4,23,63,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,29,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,31,60,1.42,1,,,,,,,,,,,,,,,,,,,,
2009Q4,33,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,35,,1.48,1,,,,,,,,,,,,,,,,,,,,
2009Q4,37,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,38,67.5,1.46,1,,,,,,,,,,,,,,,,,,,,
2009Q4,39,73,1.43,1,,,,,,,,,,,,,,,,,,,,
2009Q4,40,71,1.48,1,,,,,,,,,,,,,,,,,,,,
2009Q4,41,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,42,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2009Q4,48,75,1.4,1,,,,,,,,,,,,,,,,,,,,
2009Q4,49,,1.49,1,,,,,,,,,,,,,,,,,,,,
2009Q4,50,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,52,65,1.54,1,,,,,,,,,,,,,,,,,,,,
2009Q4,54,,,1,,,,,,,,,,,,,,,,,,,,
2009Q4,57,71,1.49,1,,,,,,,,,,,,,,,,,,,,
2009Q4,58,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,59,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2009Q4,61,75,1.46,1,,,,,,,,,,,,,,,,,,,,
2009Q4,63,70,1.52,1,,,,,,,,,,,,,,,,,,,,
2009Q4,65,76,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,68,69,1.42,1,,,,,,,,,,,,,,,,,,,,
2009Q4,70,77,1.48,1,,,,,,,,,,,,,,,,,,,,
2009Q4,73,60,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,82,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,84,70,1.46,1,,,,,,,,,,,,,,,,,,,,
2009Q4,88,65,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,89,71.3,1.44,1,,,,,,,,,,,,,,,,,,,,
2009Q4,90,69,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,91,72,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,93,78,1.51,1,,,,,,,,,,,,,,,,,,,,
2009Q4,94,70,1.43,1,,,,,,,,,,,,,,,,,,,,
2009Q4,95,,1.45,1,,,,,,,,,,,,,,,,,,,,
2009Q4,96,70,1.53,1,,,,,,,,,,,,,,,,,,,,
2009Q4,97,,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,98,70,1.55,1,,,,,,,,,,,,,,,,,,,,
2009Q4,99,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,101,77,1.47,1,,,,,,,,,,,,,,,,,,,,
2009Q4,102,72,1.42,1,,,,,,,,,,,,,,,,,,,,
2009Q4,103,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2009Q4,104,69,1.51,1,,,,,,,,,,,,,,,,,,,,
2009Q4,106,,,,,,,,,,,,,,,,,,,,,,,
2009Q4,107,,1.48,1,,,,,,,,,,,,,,,,,,,,
2009Q4,108,73,1.5,1,,,,,,,,,,,,,,,,,,,,
2010,1,,,,,,,,,,,,,,,,,,,,,,,
2010,3,,,,2,,,,,,,,,,,,,,,,,,,
2010,4,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,5,,,,2.3,,,,,,,,,,,,,,,,,,,
2010,7,,,,1.6,,,,,,,,,,,,,,,,,,,
2010,8,,,,1.3,,,,,,,,,,,,,,,,,,,
2010,10,,,,2,,,,,,,,,,,,,,,,,,,
2010,14,,,,.5,,,,,,,,,,,,,,,,,,,
2010,15,,,,,,,,,,,,,,,,,,,,,,,
2010,16,,,,1.9,,,,,,,,,,,,,,,,,,,
2010,20,,,,,,,,,,,,,,,,,,,,,,,
2010,22,,,,1.1,,,,,,,,,,,,,,,,,,,
2010,23,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,29,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,31,,,,,,,,,,,,,,,,,,,,,,,
2010,33,,,,,,,,,,,,,,,,,,,,,,,
2010,35,,,,,,,,,,,,,,,,,,,,,,,
2010,37,,,,,,,,,,,,,,,,,,,,,,,
2010,38,,,,,,,,,,,,,,,,,,,,,,,
2010,39,,,,2.1,,,,,,,,,,,,,,,,,,,
2010,40,,,,,,,,,,,,,,,,,,,,,,,
2010,41,,,,,,,,,,,,,,,,,,,,,,,
2010,42,,,,,,,,,,,,,,,,,,,,,,,
2010,48,,,,,,,,,,,,,,,,,,,,,,,
2010,49,,,,1.6,,,,,,,,,,,,,,,,,,,
2010,50,,,,2,,,,,,,,,,,,,,,,,,,
2010,52,,,,1.3,,,,,,,,,,,,,,,,,,,
2010,54,,,,,,,,,,,,,,,,,,,,,,,
2010,57,,,,,,,,,,,,,,,,,,,,,,,
2010,58,,,,2,,,,,,,,,,,,,,,,,,,
2010,59,,,,,,,,,,,,,,,,,,,,,,,
2010,61,,,,,,,,,,,,,,,,,,,,,,,
2010,63,,,,,,,,,,,,,,,,,,,,,,,
2010,65,,,,,,,,,,,,,,,,,,,,,,,
2010,68,,,,,,,,,,,,,,,,,,,,,,,
2010,70,,,,2.5,,,,,,,,,,,,,,,,,,,
2010,73,,,,1.3,,,,,,,,,,,,,,,,,,,
2010,82,,,,2.3,,,,,,,,,,,,,,,,,,,
2010,84,,,,2.2,,,,,,,,,,,,,,,,,,,
2010,88,,,,1.5,,,,,,,,,,,,,,,,,,,
2010,89,,,,,,,,,,,,,,,,,,,,,,,
2010,90,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,91,,,,1.1,,,,,,,,,,,,,,,,,,,
2010,93,,,,2,,,,,,,,,,,,,,,,,,,
2010,94,,,,.2,,,,,,,,,,,,,,,,,,,
2010,95,,,,2,,,,,,,,,,,,,,,,,,,
2010,96,,,,,,,,,,,,,,,,,,,,,,,
2010,97,,,,,,,,,,,,,,,,,,,,,,,
2010,98,,,,1,,,,,,,,,,,,,,,,,,,
2010,99,,,,3.2,,,,,,,,,,,,,,,,,,,
2010,101,,,,,,,,,,,,,,,,,,,,,,,
2010,102,,,,1,,,,,,,,,,,,,,,,,,,
2010,103,,,,1.8,,,,,,,,,,,,,,,,,,,
2010,104,,,,1.6,,,,,,,,,,,,,,,,,,,
2010,106,,,,,,,,,,,,,,,,,,,,,,,
2010,107,,,,2.3,,,,,,,,,,,,,,,,,,,
2010,108,,,,2.8,,,,,,,,,,,,,,,,,,,
2010Q1,1,82,1.43,1,,,,,,,,,,,,,,,,,,,,
2010Q1,3,80,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,4,75,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q1,5,80,1.6,1,,,,,,,,,,,,,,,,,,,,
2010Q1,7,72.5,1.49,1,,,,,,,,,,,,,,,,,,,,
2010Q1,8,77,1.51,1,,,,,,,,,,,,,,,,,,,,
2010Q1,10,78,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,14,80,1.7,1,,,,,,,,,,,,,,,,,,,,
2010Q1,15,75,1.35,1.2,,,,,,,,,,,,,,,,,,,,
2010Q1,16,68,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q1,20,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,22,80,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,23,57,1.37,1,,,,,,,,,,,,,,,,,,,,
2010Q1,29,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,31,70,1.44,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,35,,1.48,1,,,,,,,,,,,,,,,,,,,,
2010Q1,37,80,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,38,67.5,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q1,39,72,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q1,40,72,1.502,1,,,,,,,,,,,,,,,,,,,,
2010Q1,41,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,42,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q1,48,80,1.37,1,,,,,,,,,,,,,,,,,,,,
2010Q1,49,,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q1,50,80,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q1,52,75,1.48,1,,,,,,,,,,,,,,,,,,,,
2010Q1,54,,,1,,,,,,,,,,,,,,,,,,,,
2010Q1,57,74,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,59,75,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q1,61,75,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q1,63,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,65,78,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q1,68,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q1,70,73,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,73,50,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,82,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,84,64,1.44,1,,,,,,,,,,,,,,,,,,,,
2010Q1,88,61,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,89,72.1,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q1,90,69,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,91,75,1.52,1,,,,,,,,,,,,,,,,,,,,
2010Q1,93,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,94,60,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q1,95,,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q1,96,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,97,,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q1,98,65,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,99,77,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q1,101,80,1.44,1,,,,,,,,,,,,,,,,,,,,
2010Q1,102,74,1.47,1,,,,,,,,,,,,,,,,,,,,
2010Q1,103,70,1.52,1.25,,,,,,,,,,,,,,,,,,,,
2010Q1,104,71.5,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q1,106,,,,,,,,,,,,,,,,,,,,,,,
2010Q1,107,,1.48,1,,,,,,,,,,,,,,,,,,,,
2010Q1,108,76,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,1,82,1.43,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,3,85,1.53,1,,,,,,,,,,,,,,,,,,,,
2010Q2,4,75,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q2,5,82,1.4,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,7,72.5,1.49,1,,,,,,,,,,,,,,,,,,,,
2010Q2,8,80,1.54,1,,,,,,,,,,,,,,,,,,,,
2010Q2,10,80,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,14,80,1.7,1,,,,,,,,,,,,,,,,,,,,
2010Q2,15,80,1.35,1.2,,,,,,,,,,,,,,,,,,,,
2010Q2,16,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q2,20,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,22,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q2,23,58,1.3,1,,,,,,,,,,,,,,,,,,,,
2010Q2,29,72,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,31,70,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,37,90,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q2,38,67.5,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q2,39,70,1.43,1,,,,,,,,,,,,,,,,,,,,
2010Q2,40,74,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q2,41,80,1.35,1,,,,,,,,,,,,,,,,,,,,
2010Q2,42,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q2,48,80,1.33,1,,,,,,,,,,,,,,,,,,,,
2010Q2,49,,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q2,50,85,1.6,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,52,76,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q2,54,,,1,,,,,,,,,,,,,,,,,,,,
2010Q2,57,70,1.46,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,59,75,1.38,1,,,,,,,,,,,,,,,,,,,,
2010Q2,61,80,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q2,63,72,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,65,80,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,68,70,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q2,70,65,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,73,40,1.4,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,82,70,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q2,84,63,1.43,1,,,,,,,,,,,,,,,,,,,,
2010Q2,88,70,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q2,89,73.8,1.39,1,,,,,,,,,,,,,,,,,,,,
2010Q2,90,69,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q2,91,77,1.55,1.25,,,,,,,,,,,,,,,,,,,,
2010Q2,93,75,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q2,94,55,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,95,,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q2,96,75,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q2,97,,1.36,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,98,60,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q2,99,80,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q2,101,84,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q2,102,79,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q2,103,73,1.54,1.5,,,,,,,,,,,,,,,,,,,,
2010Q2,104,72,1.51,1,,,,,,,,,,,,,,,,,,,,
2010Q2,106,,,,,,,,,,,,,,,,,,,,,,,
2010Q2,107,,1.48,1,,,,,,,,,,,,,,,,,,,,
2010Q2,108,77,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,1,85,1.43,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,3,100,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q3,4,80,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,5,85,1.4,1.75,,,,,,,,,,,,,,,,,,,,
2010Q3,7,72.5,1.49,1.3,,,,,,,,,,,,,,,,,,,,
2010Q3,8,83,1.52,1,,,,,,,,,,,,,,,,,,,,
2010Q3,10,80,1.35,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,14,85,1.8,1,,,,,,,,,,,,,,,,,,,,
2010Q3,15,82.5,1.35,1.2,,,,,,,,,,,,,,,,,,,,
2010Q3,16,71,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q3,20,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,22,75,1.5,1,,,,,,,,,,,,,,,,,,,,
2010Q3,23,59,1.26,1,,,,,,,,,,,,,,,,,,,,
2010Q3,29,72,1.45,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,31,80,1.47,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,37,95,1.55,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,38,67.5,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q3,39,73,1.43,1,,,,,,,,,,,,,,,,,,,,
2010Q3,40,76,1.496,1,,,,,,,,,,,,,,,,,,,,
2010Q3,41,80,1.3,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,42,70,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q3,48,80,1.3,1,,,,,,,,,,,,,,,,,,,,
2010Q3,49,,1.35,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,50,90,1.6,1.75,,,,,,,,,,,,,,,,,,,,
2010Q3,52,74,1.38,1,,,,,,,,,,,,,,,,,,,,
2010Q3,54,,,1,,,,,,,,,,,,,,,,,,,,
2010Q3,57,76,1.41,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,59,75,1.36,1,,,,,,,,,,,,,,,,,,,,
2010Q3,61,80,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q3,63,75,1.35,1,,,,,,,,,,,,,,,,,,,,
2010Q3,65,80,1.36,1,,,,,,,,,,,,,,,,,,,,
2010Q3,68,71,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q3,70,65,1.4,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,73,40,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q3,82,70,1.5,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,84,66,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q3,88,75,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q3,89,75.6,1.37,1.1,,,,,,,,,,,,,,,,,,,,
2010Q3,90,69,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q3,91,80,1.57,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,93,80,1.4,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,94,55,1.35,1,,,,,,,,,,,,,,,,,,,,
2010Q3,95,,1.38,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,96,75,1.41,1,,,,,,,,,,,,,,,,,,,,
2010Q3,97,,1.32,2,,,,,,,,,,,,,,,,,,,,
2010Q3,98,60,1.4,1.5,,,,,,,,,,,,,,,,,,,,
2010Q3,99,75,1.44,1,,,,,,,,,,,,,,,,,,,,
2010Q3,101,84,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q3,102,87,1.6,1,,,,,,,,,,,,,,,,,,,,
2010Q3,103,77,1.55,1.75,,,,,,,,,,,,,,,,,,,,
2010Q3,104,74,1.5,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,106,,,,,,,,,,,,,,,,,,,,,,,
2010Q3,107,,1.48,1.25,,,,,,,,,,,,,,,,,,,,
2010Q3,108,77,1.45,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,1,90,1.43,2,,,,,,,,,,,,,,,,,,,,
2010Q4,3,100,1.45,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,4,80,1.4,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,5,90,,2,,,,,,,,,,,,,,,,,,,,
2010Q4,7,72.5,1.49,1.6,,,,,,,,,,,,,,,,,,,,
2010Q4,8,88,1.49,1,,,,,,,,,,,,,,,,,,,,
2010Q4,10,85,1.35,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,14,85,1.8,1,,,,,,,,,,,,,,,,,,,,
2010Q4,15,82.5,1.35,1.2,,,,,,,,,,,,,,,,,,,,
2010Q4,16,72,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q4,20,,,,,,,,,,,,,,,,,,,,,,,
2010Q4,22,75,1.5,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,23,60,1.22,1,,,,,,,,,,,,,,,,,,,,
2010Q4,29,75,1.45,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,31,90,1.48,2,,,,,,,,,,,,,,,,,,,,
2010Q4,33,,,,,,,,,,,,,,,,,,,,,,,
2010Q4,35,,,,,,,,,,,,,,,,,,,,,,,
2010Q4,37,95,1.5,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,38,67.5,1.43,1.25,,,,,,,,,,,,,,,,,,,,
2010Q4,39,75,1.45,1,,,,,,,,,,,,,,,,,,,,
2010Q4,40,78,1.48,1,,,,,,,,,,,,,,,,,,,,
2010Q4,41,80,1.3,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,42,70,1.42,1.25,,,,,,,,,,,,,,,,,,,,
2010Q4,48,80,1.3,1,,,,,,,,,,,,,,,,,,,,
2010Q4,49,,,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,50,95,1.55,2.25,,,,,,,,,,,,,,,,,,,,
2010Q4,52,86,1.4,1,,,,,,,,,,,,,,,,,,,,
2010Q4,54,,,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,57,83,1.38,1.75,,,,,,,,,,,,,,,,,,,,
2010Q4,58,,,,,,,,,,,,,,,,,,,,,,,
2010Q4,59,75,1.32,1,,,,,,,,,,,,,,,,,,,,
2010Q4,61,85,1.46,1,,,,,,,,,,,,,,,,,,,,
2010Q4,63,75,1.35,1.25,,,,,,,,,,,,,,,,,,,,
2010Q4,65,82,1.32,1,,,,,,,,,,,,,,,,,,,,
2010Q4,68,72,1.4,1.25,,,,,,,,,,,,,,,,,,,,
2010Q4,70,70,1.35,2,,,,,,,,,,,,,,,,,,,,
2010Q4,73,,1.2,1,,,,,,,,,,,,,,,,,,,,
2010Q4,82,70,1.5,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,84,69,1.42,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,88,80,1.4,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,89,77.1,1.35,1.4,,,,,,,,,,,,,,,,,,,,
2010Q4,90,69,1.42,1,,,,,,,,,,,,,,,,,,,,
2010Q4,91,78,1.55,2,,,,,,,,,,,,,,,,,,,,
2010Q4,93,80,1.42,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,94,50,1.32,1,,,,,,,,,,,,,,,,,,,,
2010Q4,95,,1.35,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,96,75,1.37,1,,,,,,,,,,,,,,,,,,,,
2010Q4,97,,1.28,2.5,,,,,,,,,,,,,,,,,,,,
2010Q4,98,60,1.37,2,,,,,,,,,,,,,,,,,,,,
2010Q4,99,70,1.38,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,101,84,1.38,1,,,,,,,,,,,,,,,,,,,,
2010Q4,102,87,1.55,1,,,,,,,,,,,,,,,,,,,,
2010Q4,103,80,1.55,1.75,,,,,,,,,,,,,,,,,,,,
2010Q4,104,77,1.5,1.5,,,,,,,,,,,,,,,,,,,,
2010Q4,106,,,,,,,,,,,,,,,,,,,,,,,
2010Q4,107,,1.48,1.25,,,,,,,,,,,,,,,,,,,,
2010Q4,108,77,1.45,1.5,,,,,,,,,,,,,,,,,,,,
2011,1,,,,,,,,,,,,,,,,,,,,,,,
2011,3,,,,2,,,,,,,,,,,,,,,,,,,
2011,4,,,,1.5,,,,,,,,,,,,,,,,,,,
2011,5,,,,2,,,,,,,,,,,,,,,,,,,
2011,7,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,8,,,,1.6,,,,,,,,,,,,,,,,,,,
2011,10,,,,2,,,,,,,,,,,,,,,,,,,
2011,14,,,,1.3,,,,,,,,,,,,,,,,,,,
2011,15,,,,,,,,,,,,,,,,,,,,,,,
2011,16,,,,1.7,,,,,,,,,,,,,,,,,,,
2011,20,,,,,,,,,,,,,,,,,,,,,,,
2011,22,,,,1.7,,,,,,,,,,,,,,,,,,,
2011,23,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,29,,,,1.5,,,,,,,,,,,,,,,,,,,
2011,31,,,,,,,,,,,,,,,,,,,,,,,
2011,33,,,,,,,,,,,,,,,,,,,,,,,
2011,35,,,,,,,,,,,,,,,,,,,,,,,
2011,37,,,,,,,,,,,,,,,,,,,,,,,
2011,38,,,,,,,,,,,,,,,,,,,,,,,
2011,39,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,40,,,,,,,,,,,,,,,,,,,,,,,
2011,41,,,,,,,,,,,,,,,,,,,,,,,
2011,42,,,,,,,,,,,,,,,,,,,,,,,
2011,48,,,,,,,,,,,,,,,,,,,,,,,
2011,49,,,,,,,,,,,,,,,,,,,,,,,
2011,50,,,,,,,,,,,,,,,,,,,,,,,
2011,52,,,,.7,,,,,,,,,,,,,,,,,,,
2011,54,,,,,,,,,,,,,,,,,,,,,,,
2011,57,,,,,,,,,,,,,,,,,,,,,,,
2011,58,,,,2,,,,,,,,,,,,,,,,,,,
2011,59,,,,,,,,,,,,,,,,,,,,,,,
2011,61,,,,,,,,,,,,,,,,,,,,,,,
2011,63,,,,,,,,,,,,,,,,,,,,,,,
2011,65,,,,,,,,,,,,,,,,,,,,,,,
2011,68,,,,,,,,,,,,,,,,,,,,,,,
2011,70,,,,2.3,,,,,,,,,,,,,,,,,,,
2011,73,,,,1.3,,,,,,,,,,,,,,,,,,,
2011,82,,,,2.2,,,,,,,,,,,,,,,,,,,
2011,84,,,,2.5,,,,,,,,,,,,,,,,,,,
2011,88,,,,1.7,,,,,,,,,,,,,,,,,,,
2011,89,,,,,,,,,,,,,,,,,,,,,,,
2011,90,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,91,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,93,,,,2.5,,,,,,,,,,,,,,,,,,,
2011,94,,,,.5,,,,,,,,,,,,,,,,,,,
2011,95,,,,2,,,,,,,,,,,,,,,,,,,
2011,96,,,,,,,,,,,,,,,,,,,,,,,
2011,97,,,,,,,,,,,,,,,,,,,,,,,
2011,98,,,,1.75,,,,,,,,,,,,,,,,,,,
2011,99,,,,2.5,,,,,,,,,,,,,,,,,,,
2011,101,,,,,,,,,,,,,,,,,,,,,,,
2011,102,,,,,,,,,,,,,,,,,,,,,,,
2011,103,,,,2,,,,,,,,,,,,,,,,,,,
2011,104,,,,1.8,,,,,,,,,,,,,,,,,,,
2011,106,,,,,,,,,,,,,,,,,,,,,,,
2011,107,,,,1.9,,,,,,,,,,,,,,,,,,,
2011,108,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,1,,,,,,,,,,,,,,,,,,,,,,,
2014,3,,,,3,,,,,,,,,,,,,,,,,,,
2014,4,,,,3,,,,,,,,,,,,,,,,,,,
2014,5,,,,2.4,,,,,,,,,,,,,,,,,,,
2014,7,,,,3,,,,,,,,,,,,,,,,,,,
2014,8,,,,2.3,,,,,,,,,,,,,,,,,,,
2014,10,,,,,,,,,,,,,,,,,,,,,,,
2014,14,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,15,,,,,,,,,,,,,,,,,,,,,,,
2014,16,,,,2.1,,,,,,,,,,,,,,,,,,,
2014,20,,,,,,,,,,,,,,,,,,,,,,,
2014,22,,,,2,,,,,,,,,,,,,,,,,,,
2014,23,,,,2.5,,,,,,,,,,,,,,,,,,,
2014,29,,,,1.8,,,,,,,,,,,,,,,,,,,
2014,31,,,,,,,,,,,,,,,,,,,,,,,
2014,33,,,,,,,,,,,,,,,,,,,,,,,
2014,35,,,,,,,,,,,,,,,,,,,,,,,
2014,37,,,,,,,,,,,,,,,,,,,,,,,
2014,38,,,,,,,,,,,,,,,,,,,,,,,
2014,39,,,,2.4,,,,,,,,,,,,,,,,,,,
